10,7,914,115,112,251,1,1,1.0
10,4,466,21,72,146,1,1,1.0
10,0,1,214,70,82,1,1,1.0
11,27,977,306,198,215,1,1,1.0
11,9,381,599,197,117,1,1,1.0
11,5,41,159,35,57,1,1,1.0
11,6,596,20,55,206,1,1,1.0
11,10,402,66,101,203,1,1,1.0
11,8,547,8,54,189,1,1,1.0
11,7,914,115,111,251,1,1,1.0
11,4,464,20,74,155,1,1,1.0
11,0,2,213,65,89,1,1,1.0
12,27,976,305,199,215,1,1,1.0
12,5,41,158,35,57,1,1,1.0
12,9,385,597,194,119,1,1,1.0
12,6,597,20,54,205,1,1,1.0
12,8,546,8,55,189,1,1,1.0
12,7,914,115,111,252,1,1,1.0
12,10,396,67,95,202,1,1,1.0
12,4,461,19,76,160,1,1,1.0
12,0,3,216,77,81,1,1,1.0
13,27,975,304,200,215,1,1,1.0
13,5,41,159,36,57,1,1,1.0
13,9,385,589,194,126,1,1,1.0
13,7,918,114,125,252,1,1,1.0
13,8,545,11,56,187,1,1,1.0
13,6,597,21,53,205,1,1,1.0
13,10,393,67,91,202,1,1,1.0
13,4,460,18,78,163,1,1,1.0
13,0,6,210,66,84,1,1,1.0
14,27,975,304,199,214,1,1,1.0
14,5,41,159,36,57,1,1,1.0
14,9,384,592,196,124,1,1,1.0
14,7,915,114,120,253,1,1,1.0
14,8,545,10,57,188,1,1,1.0
14,6,598,21,52,205,1,1,1.0
14,10,391,67,90,202,1,1,1.0
14,4,458,17,79,164,1,1,1.0
14,0,6,211,71,89,1,1,1.0
15,27,976,303,199,214,1,1,1.0
15,7,915,114,123,252,1,1,1.0
15,5,42,160,35,56,1,1,1.0
15,9,383,592,199,125,1,1,1.0
15,6,599,21,52,204,1,1,1.0
15,8,545,10,57,188,1,1,1.0
15,10,388,65,90,202,1,1,1.0
15,4,458,17,80,163,1,1,1.0
15,0,2,209,80,88,1,1,1.0
16,27,976,303,198,214,1,1,1.0
16,7,913,114,120,252,1,1,1.0
16,5,42,160,35,56,1,1,1.0
16,6,600,22,52,203,1,1,1.0
16,9,382,591,204,125,1,1,1.0
16,8,545,9,57,189,1,1,1.0
16,10,386,64,88,199,1,1,1.0
16,4,457,17,81,162,1,1,1.0
16,0,2,213,72,85,1,1,1.0
17,27,977,303,197,215,1,1,1.0
17,7,914,113,124,252,1,1,1.0
17,5,42,160,35,56,1,1,1.0
17,8,545,9,57,190,1,1,1.0
17,6,600,23,53,202,1,1,1.0
17,9,380,589,208,126,1,1,1.0
17,10,385,62,88,195,1,1,1.0
17,4,458,17,82,161,1,1,1.0
17,0,5,211,75,81,1,1,1.0
18,27,978,302,196,214,1,1,1.0
18,5,42,161,35,56,1,1,1.0
18,7,917,113,139,253,1,1,1.0
18,8,546,9,57,191,1,1,1.0
18,6,601,24,53,202,1,1,1.0
18,9,375,582,210,131,1,1,1.0
18,10,384,60,88,192,1,1,1.0
18,4,459,16,81,162,1,1,1.0
18,0,6,214,71,81,1,1,1.0
19,27,979,301,195,214,1,1,1.0
19,5,43,161,35,55,1,1,1.0
19,8,546,12,57,188,1,1,1.0
19,7,917,113,149,253,1,1,1.0
19,6,601,25,54,201,1,1,1.0
19,9,370,572,210,136,1,1,1.0
19,4,462,15,80,162,1,1,1.0
19,10,383,59,88,190,1,1,1.0
19,0,4,217,72,78,1,1,1.0
20,27,979,301,194,215,1,1,1.0
20,5,42,161,35,55,1,1,1.0
20,8,546,11,56,188,1,1,1.0
20,6,599,25,56,201,1,1,1.0
20,7,916,113,156,253,1,1,1.0
20,9,364,563,206,144,1,1,1.0
20,4,465,13,78,163,1,1,1.0
20,10,382,59,89,188,1,1,1.0
20,0,3,210,70,83,1,1,1.0
21,27,980,301,193,214,1,1,1.0
21,6,596,26,59,201,1,1,1.0
21,8,547,11,55,187,1,1,1.0
21,5,42,161,35,55,1,1,1.0
21,7,914,113,160,254,1,1,1.0
21,9,358,551,207,155,1,1,1.0
21,4,468,12,76,164,1,1,1.0
21,10,382,59,89,187,1,1,1.0
21,0,6,215,68,80,1,1,1.0
22,27,977,301,195,215,1,1,1.0
22,6,593,27,63,204,1,1,1.0
22,8,547,12,53,186,1,1,1.0
22,5,42,161,35,55,1,1,1.0
22,7,914,113,163,254,1,1,1.0
22,9,351,538,210,166,1,1,1.0
22,4,471,11,74,165,1,1,1.0
22,10,381,60,89,186,1,1,1.0
22,0,6,213,68,84,1,1,1.0
23,27,977,301,195,216,1,1,1.0
23,5,42,161,35,54,1,1,1.0
23,7,913,113,165,254,1,1,1.0
23,6,592,28,65,208,1,1,1.0
23,9,344,522,214,179,1,1,1.0
23,8,547,12,53,185,1,1,1.0
23,4,475,10,71,165,1,1,1.0
23,10,380,60,92,186,1,1,1.0
23,0,5,213,67,81,1,1,1.0
24,27,977,302,195,216,1,1,1.0
24,5,42,161,35,54,1,1,1.0
24,7,913,112,166,254,1,1,1.0
24,6,595,29,65,211,1,1,1.0
24,8,546,13,53,185,1,1,1.0
24,9,336,507,220,189,1,1,1.0
24,4,478,9,68,166,1,1,1.0
24,10,378,60,96,186,1,1,1.0
24,0,6,214,64,83,1,1,1.0
25,27,975,302,197,215,1,1,1.0
25,7,911,112,161,254,1,1,1.0
25,5,43,162,35,54,1,1,1.0
25,8,547,12,53,185,1,1,1.0
25,6,597,29,66,214,1,1,1.0
25,9,328,492,225,197,1,1,1.0
25,4,481,8,67,166,1,1,1.0
25,10,375,60,98,189,1,1,1.0
25,0,2,213,70,82,1,1,1.0
26,27,974,302,198,214,1,1,1.0
26,7,910,112,153,254,1,1,1.0
26,5,43,162,34,54,1,1,1.0
26,8,545,12,54,185,1,1,1.0
26,4,484,7,64,166,1,1,1.0
26,6,598,30,67,216,1,1,1.0
26,9,323,478,231,199,1,1,1.0
26,10,373,61,97,192,1,1,1.0
26,0,2,216,69,81,1,1,1.0
27,27,974,302,199,214,1,1,1.0
27,7,910,112,148,254,1,1,1.0
27,5,44,163,34,53,1,1,1.0
27,8,545,12,54,185,1,1,1.0
27,4,485,6,63,165,1,1,1.0
27,9,319,465,236,195,1,1,1.0
27,6,598,29,68,216,1,1,1.0
27,10,372,61,96,194,1,1,1.0
27,0,4,215,71,81,1,1,1.0
28,27,974,302,199,214,1,1,1.0
28,7,910,112,143,254,1,1,1.0
28,5,44,163,33,53,1,1,1.0
28,8,546,12,54,185,1,1,1.0
28,4,486,5,63,164,1,1,1.0
28,6,598,30,68,216,1,1,1.0
28,9,315,454,237,193,1,1,1.0
28,10,374,61,97,195,1,1,1.0
28,0,5,214,71,72,1,1,1.0
29,27,973,303,200,214,1,1,1.0
29,7,913,112,149,255,1,1,1.0
29,5,44,163,33,53,1,1,1.0
29,8,546,12,53,184,1,1,1.0
29,4,487,5,62,164,1,1,1.0
29,6,599,30,71,215,1,1,1.0
29,9,313,445,233,194,1,1,1.0
29,10,376,62,98,196,1,1,1.0
29,0,7,216,67,81,1,1,1.0
30,27,974,303,200,214,1,1,1.0
30,7,915,112,153,255,1,1,1.0
30,5,44,162,34,54,1,1,1.0
30,8,546,11,52,184,1,1,1.0
30,4,487,5,62,163,1,1,1.0
30,9,313,436,225,197,1,1,1.0
30,6,598,30,72,215,1,1,1.0
30,10,378,62,98,196,1,1,1.0
30,0,3,214,70,82,1,1,1.0
31,27,974,303,200,214,1,1,1.0
31,7,915,112,156,255,1,1,1.0
31,5,44,162,34,53,1,1,1.0
31,8,547,11,52,184,1,1,1.0
31,4,487,5,61,162,1,1,1.0
31,9,314,427,216,204,1,1,1.0
31,6,599,30,73,215,1,1,1.0
31,10,380,63,98,196,1,1,1.0
31,0,2,213,69,85,1,1,1.0
32,27,974,303,200,214,1,1,1.0
32,7,915,112,157,255,1,1,1.0
32,5,44,163,34,53,1,1,1.0
32,8,547,11,52,185,1,1,1.0
32,4,487,5,60,162,1,1,1.0
32,9,319,416,208,211,1,1,1.0
32,6,599,30,72,215,1,1,1.0
32,10,382,64,97,195,1,1,1.0
32,0,0,211,73,89,1,1,1.0
33,27,973,303,200,214,1,1,1.0
33,7,915,112,158,255,1,1,1.0
33,5,44,163,34,53,1,1,1.0
33,8,546,11,52,185,1,1,1.0
33,4,486,5,60,162,1,1,1.0
33,6,599,29,71,216,1,1,1.0
33,10,385,65,95,194,1,1,1.0
33,9,325,404,200,220,1,1,1.0
33,0,7,215,69,85,1,1,1.0
34,27,973,303,200,214,1,1,1.0
34,7,914,111,158,255,1,1,1.0
34,5,43,163,34,53,1,1,1.0
34,8,547,11,52,185,1,1,1.0
34,6,598,29,71,216,1,1,1.0
34,4,486,4,60,162,1,1,1.0
34,10,388,66,93,194,1,1,1.0
34,9,332,390,192,230,1,1,1.0
34,0,8,217,63,80,1,1,1.0
35,27,973,303,200,214,1,1,1.0
35,7,913,111,155,255,1,1,1.0
35,5,43,163,34,53,1,1,1.0
35,8,546,12,52,185,1,1,1.0
35,6,598,29,70,216,1,1,1.0
35,4,485,5,60,162,1,1,1.0
35,10,391,66,92,193,1,1,1.0
35,9,339,375,184,239,1,1,1.0
35,0,3,213,69,83,1,1,1.0
36,27,973,303,200,214,1,1,1.0
36,7,913,111,154,255,1,1,1.0
36,5,43,164,35,52,1,1,1.0
36,8,545,12,52,184,1,1,1.0
36,10,396,65,94,194,1,1,1.0
36,4,484,5,60,162,1,1,1.0
36,6,598,29,69,216,1,1,1.0
36,9,346,360,177,244,1,1,1.0
36,0,6,216,68,81,1,1,1.0
37,27,972,303,200,214,1,1,1.0
37,7,914,112,156,255,1,1,1.0
37,5,43,164,34,52,1,1,1.0
37,8,545,12,53,185,1,1,1.0
37,10,400,65,95,194,1,1,1.0
37,6,598,29,69,216,1,1,1.0
37,4,483,5,60,162,1,1,1.0
37,9,352,348,171,244,1,1,1.0
37,0,6,217,66,79,1,1,1.0
38,27,973,303,200,214,1,1,1.0
38,7,915,112,158,255,1,1,1.0
38,5,43,164,34,52,1,1,1.0
38,8,544,12,53,185,1,1,1.0
38,6,598,29,68,216,1,1,1.0
38,10,404,64,94,195,1,1,1.0
38,4,482,5,61,161,1,1,1.0
38,9,355,338,167,240,1,1,1.0
38,0,2,215,71,81,1,1,1.0
39,27,972,303,201,214,1,1,1.0
39,5,43,165,34,51,1,1,1.0
39,7,915,112,159,255,1,1,1.0
39,8,543,13,54,184,1,1,1.0
39,6,598,29,67,216,1,1,1.0
39,10,407,62,93,196,1,1,1.0
39,4,481,6,62,161,1,1,1.0
39,9,358,329,163,234,1,1,1.0
39,0,4,215,69,81,1,1,1.0
40,27,972,303,201,214,1,1,1.0
40,5,43,165,34,51,1,1,1.0
40,7,915,112,160,255,1,1,1.0
40,8,542,13,55,184,1,1,1.0
40,6,598,29,67,216,1,1,1.0
40,10,410,61,90,197,1,1,1.0
40,4,480,6,62,161,1,1,1.0
40,9,358,322,162,233,1,1,1.0
40,0,6,216,69,84,1,1,1.0
41,27,972,303,201,214,1,1,1.0
41,8,542,13,55,185,1,1,1.0
41,5,43,165,34,51,1,1,1.0
41,7,915,112,161,255,1,1,1.0
41,6,598,29,67,215,1,1,1.0
41,10,413,59,88,198,1,1,1.0
41,4,479,7,63,161,1,1,1.0
41,9,355,315,164,235,1,1,1.0
41,0,4,211,71,83,1,1,1.0
42,27,972,303,201,214,1,1,1.0
42,8,544,13,54,185,1,1,1.0
42,5,43,165,34,51,1,1,1.0
42,7,915,112,161,255,1,1,1.0
42,6,597,30,67,215,1,1,1.0
42,10,416,58,86,199,1,1,1.0
42,4,477,7,64,161,1,1,1.0
42,9,352,310,166,238,1,1,1.0
42,0,6,216,64,84,1,1,1.0
43,27,972,303,201,214,1,1,1.0
43,5,43,165,34,51,1,1,1.0
43,8,544,13,53,185,1,1,1.0
43,7,915,112,161,255,1,1,1.0
43,6,597,29,67,215,1,1,1.0
43,10,418,57,85,201,1,1,1.0
43,4,476,7,65,161,1,1,1.0
43,9,350,305,167,242,1,1,1.0
43,0,5,214,64,81,1,1,1.0
44,27,972,304,201,214,1,1,1.0
44,5,43,165,34,51,1,1,1.0
44,8,544,13,53,185,1,1,1.0
44,7,915,112,161,255,1,1,1.0
44,10,420,56,86,202,1,1,1.0
44,6,596,28,66,214,1,1,1.0
44,4,476,7,66,161,1,1,1.0
44,9,346,300,168,245,1,1,1.0
44,0,4,213,68,84,1,1,1.0
45,27,971,304,202,214,1,1,1.0
45,8,543,13,54,185,1,1,1.0
45,5,43,165,34,51,1,1,1.0
45,7,915,112,162,255,1,1,1.0
45,10,421,55,86,202,1,1,1.0
45,4,476,7,66,161,1,1,1.0
45,6,596,28,66,212,1,1,1.0
45,9,340,294,170,248,1,1,1.0
45,0,5,217,64,85,1,1,1.0
46,27,971,304,202,214,1,1,1.0
46,5,43,165,34,51,1,1,1.0
46,8,542,13,54,186,1,1,1.0
46,4,476,7,66,161,1,1,1.0
46,10,422,55,86,203,1,1,1.0
46,7,915,112,162,255,1,1,1.0
46,6,596,28,65,210,1,1,1.0
46,9,336,285,172,249,1,1,1.0
46,0,6,215,73,85,1,1,1.0
47,27,971,304,202,214,1,1,1.0
47,5,43,165,34,51,1,1,1.0
47,8,542,13,55,186,1,1,1.0
47,4,476,6,65,162,1,1,1.0
47,7,915,112,163,255,1,1,1.0
47,10,421,54,86,203,1,1,1.0
47,6,596,28,65,209,1,1,1.0
47,9,333,277,174,246,1,1,1.0
47,0,6,213,68,83,1,1,1.0
48,27,971,304,202,214,1,1,1.0
48,5,43,164,34,51,1,1,1.0
48,8,542,13,54,186,1,1,1.0
48,7,915,112,163,255,1,1,1.0
48,10,422,54,86,203,1,1,1.0
48,4,477,5,65,162,1,1,1.0
48,6,596,28,65,209,1,1,1.0
48,9,331,267,175,239,1,1,1.0
48,0,6,209,75,89,1,1,1.0
49,27,971,304,202,214,1,1,1.0
49,4,476,5,65,163,1,1,1.0
49,8,542,13,54,186,1,1,1.0
49,5,43,164,35,52,1,1,1.0
49,10,423,54,86,203,1,1,1.0
49,7,914,112,164,255,1,1,1.0
49,6,596,28,65,208,1,1,1.0
49,9,331,257,175,236,1,1,1.0
49,0,3,214,70,85,1,1,1.0
50,27,971,304,202,215,1,1,1.0
50,8,542,13,54,186,1,1,1.0
50,5,43,163,35,52,1,1,1.0
50,10,424,54,85,203,1,1,1.0
50,7,914,112,165,255,1,1,1.0
50,4,477,5,65,164,1,1,1.0
50,6,596,28,64,208,1,1,1.0
50,9,331,249,173,237,1,1,1.0
50,0,4,214,64,83,1,1,1.0
51,27,971,304,202,215,1,1,1.0
51,8,543,13,54,186,1,1,1.0
51,5,42,161,36,53,1,1,1.0
51,10,425,54,85,203,1,1,1.0
51,4,476,5,66,165,1,1,1.0
51,7,914,112,165,255,1,1,1.0
51,6,596,28,64,208,1,1,1.0
51,9,332,239,165,242,1,1,1.0
51,0,5,211,66,85,1,1,1.0
52,27,971,304,202,215,1,1,1.0
52,5,42,159,37,55,1,1,1.0
52,8,542,13,54,187,1,1,1.0
52,10,426,55,84,203,1,1,1.0
52,4,475,5,66,165,1,1,1.0
52,7,914,112,165,256,1,1,1.0
52,6,596,28,63,208,1,1,1.0
52,9,335,229,159,248,1,1,1.0
52,0,5,214,68,82,1,1,1.0
53,27,971,304,202,215,1,1,1.0
53,5,42,158,37,57,1,1,1.0
53,8,543,13,54,187,1,1,1.0
53,10,426,54,83,204,1,1,1.0
53,7,914,111,165,256,1,1,1.0
53,4,475,5,68,164,1,1,1.0
53,6,596,28,63,208,1,1,1.0
53,9,340,219,153,256,1,1,1.0
53,0,4,216,67,80,1,1,1.0
54,27,971,304,202,215,1,1,1.0
54,5,42,157,38,57,1,1,1.0
54,8,543,13,54,187,1,1,1.0
54,10,427,54,83,204,1,1,1.0
54,7,914,111,165,256,1,1,1.0
54,4,475,5,68,164,1,1,1.0
54,6,596,28,63,208,1,1,1.0
54,9,344,205,149,263,1,1,1.0
54,0,8,213,64,82,1,1,1.0
55,27,971,304,202,215,1,1,1.0
55,5,42,157,38,57,1,1,1.0
55,10,427,54,83,203,1,1,1.0
55,8,543,13,54,187,1,1,1.0
55,7,914,111,165,256,1,1,1.0
55,4,474,4,69,164,1,1,1.0
55,6,596,28,63,208,1,1,1.0
55,9,348,193,145,265,1,1,1.0
55,0,6,214,64,84,1,1,1.0
56,10,426,54,82,202,1,1,1.0
56,27,971,304,202,215,1,1,1.0
56,5,42,157,37,57,1,1,1.0
56,8,543,13,54,187,1,1,1.0
56,7,914,111,165,256,1,1,1.0
56,4,474,5,70,164,1,1,1.0
56,6,596,28,63,208,1,1,1.0
56,9,351,182,141,262,1,1,1.0
56,0,6,215,57,79,1,1,1.0
57,10,426,54,80,200,1,1,1.0
57,27,971,304,202,215,1,1,1.0
57,5,42,157,37,57,1,1,1.0
57,8,543,13,53,187,1,1,1.0
57,7,914,111,163,256,1,1,1.0
57,4,474,5,70,164,1,1,1.0
57,6,596,27,63,208,1,1,1.0
57,9,353,173,139,258,1,1,1.0
57,0,6,208,66,93,1,1,1.0
58,10,426,54,78,199,1,1,1.0
58,27,971,304,202,215,1,1,1.0
58,5,43,156,37,58,1,1,1.0
58,8,544,13,53,186,1,1,1.0
58,7,914,111,163,256,1,1,1.0
58,4,473,4,71,164,1,1,1.0
58,6,596,27,62,209,1,1,1.0
58,9,354,166,137,250,1,1,1.0
58,0,6,213,68,90,1,1,1.0
59,5,43,156,37,57,1,1,1.0
59,10,426,53,75,194,1,1,1.0
59,27,970,304,202,215,1,1,1.0
59,7,914,111,163,256,1,1,1.0
59,8,544,13,53,186,1,1,1.0
59,4,473,5,72,164,1,1,1.0
59,6,596,27,62,209,1,1,1.0
59,9,355,162,136,246,1,1,1.0
59,0,8,206,65,91,1,1,1.0
60,5,43,156,37,57,1,1,1.0
60,10,426,50,72,180,1,1,1.0
60,27,970,304,202,215,1,1,1.0
60,7,914,111,162,256,1,1,1.0
60,8,544,13,52,186,1,1,1.0
60,4,473,4,72,163,1,1,1.0
60,6,596,27,62,209,1,1,1.0
60,9,353,159,137,245,1,1,1.0
60,0,5,209,67,84,1,1,1.0
61,10,426,51,70,173,1,1,1.0
61,27,971,305,204,215,1,1,1.0
61,8,545,13,52,186,1,1,1.0
61,7,915,111,163,255,1,1,1.0
61,6,597,27,61,209,1,1,1.0
61,4,472,5,72,163,1,1,1.0
61,9,348,158,138,244,1,1,1.0
61,5,43,156,37,57,1,1,1.0
61,30,231,0,38,78,1,1,1.0
61,0,8,210,68,85,1,1,1.0
62,10,427,52,69,169,1,1,1.0
62,27,970,305,205,215,1,1,1.0
62,8,545,12,52,186,1,1,1.0
62,7,915,111,163,255,1,1,1.0
62,6,597,27,61,209,1,1,1.0
62,4,472,5,72,163,1,1,1.0
62,9,342,158,141,244,1,1,1.0
62,5,43,157,37,57,1,1,1.0
62,30,231,0,38,78,1,1,1.0
62,0,5,210,72,89,1,1,1.0
63,10,427,56,72,178,1,1,1.0
63,27,970,305,205,215,1,1,1.0
63,8,545,13,51,186,1,1,1.0
63,7,915,112,162,255,1,1,1.0
63,4,473,5,72,163,1,1,1.0
63,6,596,27,61,209,1,1,1.0
63,9,335,157,146,242,1,1,1.0
63,5,43,157,37,57,1,1,1.0
63,30,230,0,41,78,1,1,1.0
63,0,5,209,67,89,1,1,1.0
64,27,970,306,205,215,1,1,1.0
64,10,427,58,75,186,1,1,1.0
64,8,545,13,52,186,1,1,1.0
64,5,44,156,36,56,1,1,1.0
64,7,915,112,163,255,1,1,1.0
64,4,473,4,72,163,1,1,1.0
64,6,597,26,60,210,1,1,1.0
64,9,327,155,151,237,1,1,1.0
64,30,230,1,41,78,1,1,1.0
64,0,4,208,65,92,1,1,1.0
65,27,970,306,204,214,1,1,1.0
65,10,427,58,77,192,1,1,1.0
65,8,545,13,53,186,1,1,1.0
65,5,45,156,35,55,1,1,1.0
65,7,915,112,163,255,1,1,1.0
65,6,597,26,59,210,1,1,1.0
65,4,473,4,72,163,1,1,1.0
65,9,320,153,153,229,1,1,1.0
65,30,232,1,40,78,1,1,1.0
65,0,3,209,71,89,1,1,1.0
66,30,233,1,40,78,1,1,1.0
66,27,970,306,204,214,1,1,1.0
66,8,545,13,53,186,1,1,1.0
66,10,426,58,79,196,1,1,1.0
66,5,45,156,35,54,1,1,1.0
66,7,915,112,163,254,1,1,1.0
66,6,597,26,59,209,1,1,1.0
66,4,473,4,72,162,1,1,1.0
66,9,314,150,153,225,1,1,1.0
66,0,8,203,67,93,1,1,1.0
67,30,234,2,41,79,1,1,1.0
67,27,970,307,204,213,1,1,1.0
67,5,45,156,34,53,1,1,1.0
67,8,545,13,53,186,1,1,1.0
67,10,426,58,80,198,1,1,1.0
67,7,915,112,162,254,1,1,1.0
67,6,597,27,60,209,1,1,1.0
67,4,473,4,72,162,1,1,1.0
67,9,309,147,148,224,1,1,1.0
67,0,7,206,64,90,1,1,1.0
68,27,970,308,204,212,1,1,1.0
68,8,545,12,53,186,1,1,1.0
68,5,46,156,34,53,1,1,1.0
68,10,426,58,81,199,1,1,1.0
68,7,915,112,163,254,1,1,1.0
68,6,597,27,60,208,1,1,1.0
68,4,473,4,72,162,1,1,1.0
68,9,306,146,140,223,1,1,1.0
68,30,234,2,41,79,1,1,1.0
68,0,10,209,65,89,1,1,1.0
69,30,234,1,40,81,1,1,1.0
69,27,971,310,205,210,1,1,1.0
69,8,546,12,52,186,1,1,1.0
69,7,915,112,161,254,1,1,1.0
69,5,46,156,34,52,1,1,1.0
69,10,426,57,82,200,1,1,1.0
69,6,596,28,60,207,1,1,1.0
69,4,473,4,72,161,1,1,1.0
69,9,305,143,135,224,1,1,1.0
69,0,7,209,63,89,1,1,1.0
70,30,234,2,41,81,1,1,1.0
70,27,972,311,208,209,1,1,1.0
70,8,545,12,52,186,1,1,1.0
70,5,46,156,34,52,1,1,1.0
70,7,914,112,161,254,1,1,1.0
70,10,426,57,82,201,1,1,1.0
70,4,473,5,72,161,1,1,1.0
70,6,596,28,60,207,1,1,1.0
70,9,304,141,131,226,1,1,1.0
70,0,10,213,64,83,1,1,1.0
71,27,973,312,210,207,1,1,1.0
71,5,46,156,34,52,1,1,1.0
71,30,235,2,41,82,1,1,1.0
71,7,914,112,160,254,1,1,1.0
71,8,545,12,52,186,1,1,1.0
71,10,426,56,82,202,1,1,1.0
71,4,473,5,72,161,1,1,1.0
71,6,596,28,60,207,1,1,1.0
71,9,304,139,129,228,1,1,1.0
71,0,10,209,65,93,1,1,1.0
72,27,973,312,211,206,1,1,1.0
72,5,46,156,34,52,1,1,1.0
72,8,545,12,52,186,1,1,1.0
72,7,915,112,161,254,1,1,1.0
72,10,426,56,82,202,1,1,1.0
72,4,473,5,72,161,1,1,1.0
72,6,597,28,60,207,1,1,1.0
72,9,304,135,128,231,1,1,1.0
72,30,235,2,41,82,1,1,1.0
72,0,9,207,62,93,1,1,1.0
73,27,972,313,213,206,1,1,1.0
73,5,46,155,34,53,1,1,1.0
73,30,235,4,40,80,1,1,1.0
73,7,915,112,160,254,1,1,1.0
73,8,545,13,52,186,1,1,1.0
73,10,426,56,82,203,1,1,1.0
73,6,596,29,61,207,1,1,1.0
73,4,473,5,72,161,1,1,1.0
73,9,303,131,127,233,1,1,1.0
73,0,7,212,71,87,1,1,1.0
74,27,971,313,215,205,1,1,1.0
74,30,236,5,40,79,1,1,1.0
74,5,46,155,34,53,1,1,1.0
74,7,914,112,158,254,1,1,1.0
74,8,545,13,52,185,1,1,1.0
74,6,596,29,63,206,1,1,1.0
74,10,426,56,82,203,1,1,1.0
74,4,473,5,72,161,1,1,1.0
74,9,302,126,122,232,1,1,1.0
74,0,6,205,64,92,1,1,1.0
75,30,235,5,42,79,1,1,1.0
75,27,971,313,216,205,1,1,1.0
75,7,915,112,159,254,1,1,1.0
75,8,545,13,52,185,1,1,1.0
75,6,596,28,68,206,1,1,1.0
75,10,426,56,82,203,1,1,1.0
75,4,473,5,72,161,1,1,1.0
75,9,300,121,116,230,1,1,1.0
75,5,46,155,34,53,1,1,1.0
75,0,9,211,59,93,1,1,1.0
76,27,971,314,217,204,1,1,1.0
76,5,45,156,35,54,1,1,1.0
76,7,915,112,160,254,1,1,1.0
